id,teff,logg,feh,alpha
spec-56021-VB3_197N18_V1_sp08-058.fits,4493.57,1.05252,-1.92535,0.361991
spec-56339-HD131614N190306M01_sp05-232.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56021-VB3_197N18_V1_sp07-235.fits,4438.55,2.14744,-0.344383,0.198428
spec-56339-HD131614N190306M01_sp01-057.fits,5148.25,3.29779,-0.457577,0.264219
spec-56021-VB3_197N18_V1_sp07-226.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56339-HD131614N190306M01_sp01-032.fits,5078.09,3.82039,-0.262914,0.0966988
spec-56339-HD131614N190306M01_sp01-243.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56339-HD131614N190306M01_sp01-069.fits,5096.73,3.26836,-0.508089,0.189844
spec-56339-HD131614N190306M01_sp05-062.fits,4309.09,1.3681,-1.15999,0.187147
spec-56021-VB3_197N18_V1_sp07-055.fits,5450.63,3.84549,0.162743,0.0696507
spec-56021-VB3_197N18_V1_sp06-022.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56021-VB3_197N18_V1_sp07-222.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56021-VB3_197N18_V1_sp06-235.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56021-VB3_197N18_V1_sp07-216.fits,5047.49,3.08268,-0.630823,0.244644
spec-56021-VB3_197N18_V1_sp06-024.fits,5002.35,3.61064,-0.13682,0.210278
spec-56339-HD131614N190306M01_sp01-201.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56021-VB3_197N18_V1_sp06-241.fits,4142.25,1.37985,-0.705319,0.227269
spec-56339-HD131614N190306M01_sp05-018.fits,5568.23,3.18396,-9999.0,-0.413399
spec-56339-HD131614N190306M01_sp01-079.fits,4413.14,0.86136,-1.24931,0.170525
spec-56021-VB3_197N18_V1_sp06-207.fits,4472.74,0.853034,-2.1287,0.296776
spec-56021-VB3_197N18_V1_sp06-096.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56339-HD131614N190306M01_sp05-012.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56021-VB3_197N18_V1_sp07-100.fits,4190.19,1.61412,-0.415926,0.207923
spec-56688-HD131318N132328B_sp12-133.fits,4764.05,1.42764,-1.90742,0.259766
spec-56339-HD131614N190306M01_sp05-141.fits,5001.55,2.04125,-1.91813,0.269605
spec-56021-VB3_197N18_V1_sp07-094.fits,4828.53,3.84799,-0.510294,0.234824
spec-56021-VB3_197N18_V1_sp06-120.fits,4936.07,2.60069,-0.545911,0.284589
spec-56688-HD131318N132328B_sp08-057.fits,4737.94,1.62712,-1.93258,0.304873
spec-56688-HD131318N132328B_sp09-238.fits,4644.46,1.72555,-1.36077,0.252072
spec-56685-HD132914S012151V01_sp10-118.fits,4948.13,2.93863,-0.746412,0.342967
spec-56727-HD131404S024825V_sp13-175.fits,5051.78,2.91765,-0.147105,0.076091
spec-56685-HD132914S012151V01_sp14-226.fits,4613.76,2.5083,-0.344282,0.206631
spec-56685-HD132914S012151V01_sp10-002.fits,4766.94,2.65384,0.0101511,0.0594146
spec-56685-HD132914S012151B01_sp10-182.fits,3901.27,0.111893,-1.20014,0.0325533
spec-56688-HD131318N132328B_sp13-021.fits,4549.48,1.87781,-1.07224,0.219688
spec-56685-HD132914S012151V01_sp14-133.fits,4817.77,2.64631,-0.360282,0.238042
spec-56685-HD132914S012151V01_sp10-052.fits,4887.43,2.5245,-0.594303,0.285145
spec-56685-HD132914S012151V01_sp02-077.fits,4959.29,3.24829,-0.267012,0.0836575
spec-56685-HD132914S012151B01_sp02-093.fits,3956.48,0.00155285,-1.57548,0.14945
spec-56685-HD132914S012151V01_sp10-050.fits,4801.23,2.50694,-0.15645,0.180938
spec-56685-HD132914S012151V01_sp02-181.fits,4887.83,2.72638,-0.0540434,0.0515306
spec-56685-HD132914S012151V01_sp14-173.fits,4958.0,2.73801,-0.470624,0.187124
spec-55932-F5593201_sp13-243.fits,5689.52,3.40249,-0.827367,0.229091
spec-55932-F5593201_sp07-186.fits,4971.15,3.24145,-0.374793,0.262463
spec-56727-HD131404S024825V_sp06-072.fits,4643.76,2.68475,-0.210686,0.236742
spec-55932-F5593201_sp06-207.fits,4793.65,2.66684,-0.420561,0.300016
spec-56380-HD133117N362849B01_sp14-137.fits,4645.75,2.5407,-0.360545,0.214638
spec-56380-HD133117N362849B01_sp14-173.fits,5588.26,3.94429,-0.649017,0.0863857
spec-56685-HD132914S012151V01_sp02-095.fits,4810.49,2.64369,-0.263876,0.254178
spec-56685-HD132914S012151V01_sp14-079.fits,4376.96,1.69373,-0.703433,0.257291
spec-56685-HD132914S012151V01_sp02-195.fits,4835.61,3.08051,0.141469,0.0637912
spec-56685-HD132914S012151V01_sp03-069.fits,4428.79,1.60511,-1.15035,0.215534
spec-56685-HD132914S012151V01_sp03-100.fits,5182.54,3.07025,-1.19998,0.272581
spec-56685-HD132914S012151V01_sp03-077.fits,5019.89,2.57811,-0.646906,0.27933
spec-56685-HD132914S012151V01_sp03-084.fits,4902.98,2.9189,-0.441079,0.0946294
spec-56685-HD132914S012151V01_sp03-101.fits,4822.85,2.57514,-0.317279,0.171374
spec-56380-HD133117N362849B01_sp03-070.fits,4993.28,2.44649,-0.721904,0.262593
spec-56685-HD132914S012151V01_sp14-080.fits,4929.89,2.62065,-0.589185,0.250566
spec-56393-HD133420N140639B01_sp14-035.fits,4669.27,2.02631,-1.22289,0.405728
spec-56380-HD133117N362849B01_sp14-168.fits,4519.58,1.72293,-1.2747,0.21032
spec-56798-VB198N38V1_sp06-149.fits,4583.46,1.58264,-1.20415,0.206951
spec-56798-VB198N38V1_sp06-116.fits,4817.47,3.05953,0.0976989,0.0680355
spec-56393-HD133420N140639M01_sp10-113.fits,4984.21,3.082,-0.373958,0.201769
spec-56380-HD133117N362849B01_sp03-100.fits,4895.81,3.57756,0.433902,0.0680572
spec-56798-VB198N38V1_sp06-154.fits,4878.96,3.08827,-0.292943,0.243738
spec-56685-HD132914S012151V01_sp15-065.fits,4631.0,2.76823,-0.111644,0.185955
spec-56798-VB198N38V1_sp06-064.fits,4961.98,3.46237,-0.0414122,0.218976
spec-56685-HD132914S012151V01_sp15-057.fits,4875.67,3.41777,0.110742,0.125046
spec-56685-HD132914S012151V01_sp03-170.fits,4773.22,2.38946,-0.586586,0.266673
spec-56685-HD132914S012151V01_sp02-014.fits,4450.11,1.15847,-1.42366,0.293092
spec-56685-HD132914S012151B01_sp03-196.fits,4769.63,2.71315,-0.429345,0.263982
spec-56685-HD132914S012151V01_sp15-062.fits,5026.66,3.18328,-0.36818,0.1177
spec-56685-HD132914S012151V01_sp03-186.fits,4609.08,2.39208,-0.398572,0.11198
spec-56685-HD132914S012151V01_sp03-198.fits,4610.27,2.37075,-0.685276,0.252383
spec-56685-HD132914S012151V01_sp03-156.fits,4785.68,3.17119,0.0204571,0.126952
spec-56685-HD132914S012151V01_sp05-219.fits,4940.75,3.12728,-0.229111,0.0878456
spec-56685-HD132914S012151V01_sp03-141.fits,4799.03,3.06512,-0.381882,0.258527
spec-56380-HD133117N362849B01_sp03-204.fits,4807.11,2.79025,0.232956,0.0197179
spec-56685-HD132914S012151B01_sp05-203.fits,4791.86,2.83644,-0.225441,0.262795
spec-56685-HD132914S012151V01_sp15-087.fits,4572.7,2.69535,0.168788,0.10528
spec-56685-HD132914S012151V01_sp05-061.fits,4578.38,2.55107,0.0589161,0.121909
spec-56685-HD132914S012151V01_sp15-244.fits,4834.11,2.94525,-0.608944,0.21289
spec-56685-HD132914S012151V01_sp05-221.fits,4706.75,2.47397,-0.119338,0.178049
spec-56685-HD132914S012151B01_sp04-006.fits,5138.09,2.70117,-0.344652,0.261224
spec-56685-HD132914S012151V01_sp05-217.fits,4903.18,3.0471,-0.590898,0.273817
spec-56685-HD132914S012151V01_sp15-228.fits,4308.59,1.74049,-0.76187,0.247093
spec-56685-HD132914S012151V01_sp04-030.fits,4713.52,2.80872,-0.217811,0.171249
spec-56685-HD132914S012151V01_sp02-051.fits,4872.19,2.966,-0.463329,0.186248
spec-56380-HD133117N362849B01_sp03-174.fits,4432.57,1.84166,-0.634145,0.27051
spec-56685-HD132914S012151V01_sp15-195.fits,5707.86,3.62604,-9999.0,0.277971
spec-56413-HD132545N565813M01_sp05-110.fits,5224.1,3.68808,-0.0647348,0.106296
spec-56685-HD132914S012151B01_sp04-195.fits,4391.51,0.912684,-1.54872,0.275099
spec-56685-HD132914S012151V01_sp05-078.fits,4694.39,2.45527,-0.641114,0.234382
spec-56685-HD132914S012151V01_sp15-183.fits,5056.26,3.62182,0.0347847,0.0988268
spec-56380-HD133117N362849B01_sp15-163.fits,4614.46,2.63924,-0.133453,0.160421
spec-56380-HD133117N362849B01_sp03-141.fits,4622.63,2.35809,0.0768197,0.0898048
spec-56380-HD133117N362849B01_sp03-129.fits,5023.77,3.40055,-0.57685,0.228269
spec-56685-HD132914S012151V01_sp05-162.fits,4718.61,2.44284,-0.132039,0.214701
spec-56685-HD132914S012151V01_sp15-188.fits,4883.95,2.91822,-0.715376,0.243328
spec-56685-HD132914S012151V01_sp05-083.fits,4810.79,2.77713,-0.376749,0.242456
spec-56685-HD132914S012151V01_sp05-153.fits,4939.86,3.082,-0.292021,0.208505
spec-56685-HD132914S012151V01_sp04-049.fits,4812.49,1.96734,-1.74603,0.338454
spec-56380-HD133117N362849B01_sp04-006.fits,5419.63,3.93919,-0.720447,0.0426057
spec-56380-HD133117N362849B01_sp04-012.fits,4977.63,3.44024,0.179487,0.0589227
spec-56685-HD132914S012151V01_sp04-167.fits,4835.01,2.64414,-0.156984,0.0698974
spec-56685-HD132914S012151V01_sp05-098.fits,4937.86,2.66262,-0.708412,0.25351
spec-56685-HD132914S012151V01_sp15-193.fits,5155.03,3.31079,-0.479521,0.138949
spec-56685-HD132914S012151V01_sp04-035.fits,4734.95,2.7712,-0.372391,0.162649
spec-56380-HD133117N362849B01_sp04-195.fits,5039.92,3.1153,-0.435354,0.120051
spec-56685-HD132914S012151V01_sp05-171.fits,4733.36,2.67266,-0.0297518,0.0920458
spec-56685-HD132914S012151V01_sp05-136.fits,4419.92,2.14823,0.145722,0.0502492
spec-56685-HD132914S012151V01_sp05-111.fits,4737.24,2.59282,-0.319544,0.105164
spec-56685-HD132914S012151V01_sp04-092.fits,4907.27,3.362,-0.114351,0.166872
spec-56685-HD132914S012151V01_sp05-114.fits,4911.45,3.11587,-0.128739,0.216699
spec-56685-HD132914S012151V01_sp05-113.fits,4855.04,3.01094,-0.207801,0.214357
spec-56685-HD132914S012151B01_sp05-122.fits,4554.66,3.09568,-0.862534,0.174644
spec-56685-HD132914S012151V01_sp04-102.fits,4902.38,2.93795,-0.192072,0.223315
spec-56380-HD133117N362849B01_sp04-016.fits,4766.15,2.71839,-0.773139,0.223594
spec-56380-HD133117N362849B01_sp15-206.fits,5003.64,3.41424,-0.314799,0.234094
spec-56321-HD133738N334417B01_sp16-050.fits,4917.23,3.08314,-0.398438,0.182491
spec-56680-HD133738N421203V01_sp02-120.fits,4980.62,3.38367,-0.698457,0.145979
spec-56380-HD133117N362849B01_sp04-207.fits,4824.85,2.94776,0.0493065,0.16239
spec-56380-HD133117N362849B01_sp15-101.fits,4815.28,3.27692,0.0404121,0.136782
spec-56680-HD133738N421203V01_sp02-117.fits,4330.02,1.53325,-0.98484,0.190934
spec-56344-HD132759N524444B01_sp11-050.fits,4927.7,2.15109,-1.63554,0.278005
spec-56380-HD133117N362849B01_sp15-036.fits,4612.86,2.5375,-0.289492,0.203396
spec-56380-HD133117N362849B01_sp15-035.fits,5004.74,3.43294,-0.00263165,0.0438949
spec-56380-HD133117N362849B01_sp15-047.fits,4655.42,2.55404,-0.517768,0.200609
spec-56680-HD133738N421203V01_sp01-240.fits,4449.42,2.12896,-0.516169,0.221392
spec-56380-HD133117N362849B01_sp04-052.fits,4851.76,3.12636,-0.343484,0.214425
spec-56380-HD133117N362849B01_sp09-213.fits,4866.7,3.2411,0.0260672,0.228014
spec-56413-HD132545N565813M01_sp07-242.fits,4860.03,3.1242,0.0339373,0.132227
spec-56413-HD132545N565813M01_sp08-149.fits,4969.76,3.46123,0.102695,0.178854
spec-56380-HD133117N362849B01_sp09-103.fits,4973.64,3.58429,-0.0409356,0.0619679
spec-56413-HD132545N565813M01_sp09-139.fits,5217.32,3.31957,-0.962751,0.217786
spec-56680-HD133738N421203V01_sp01-028.fits,4699.97,2.56784,0.0307739,0.0648305
spec-56433-HD134619N383013B01_sp14-109.fits,4711.83,2.79298,-0.654905,0.276551
spec-56413-HD132545N565813M01_sp08-146.fits,5137.79,3.53126,-0.725298,0.290686
spec-56380-HD133117N362849B01_sp09-086.fits,4571.1,2.66547,0.114999,0.133545
spec-56433-HD134619N383013B01_sp14-014.fits,5006.83,3.12648,-0.971701,0.203744
spec-56380-HD133117N362849B01_sp09-006.fits,4719.0,2.47044,-0.431087,0.198382
spec-56433-HD134619N383013B01_sp10-010.fits,4587.35,1.91374,-1.32324,0.28468
spec-56380-HD133117N362849B01_sp09-032.fits,4980.02,2.46918,-0.45957,0.252822
spec-56380-HD133117N362849B01_sp09-243.fits,5445.25,3.90729,-0.582497,0.257431
spec-56680-HD133738N421203V01_sp01-076.fits,4861.42,3.17313,-0.655777,0.235166
spec-56344-HD132759N524444B01_sp12-196.fits,5021.38,2.587,-0.602943,0.302442
spec-56680-HD133738N421203V01_sp01-201.fits,4748.8,3.13378,0.381238,0.0349039
spec-56433-HD134619N383013B01_sp16-219.fits,4942.15,3.0747,-0.667264,0.23824
spec-56380-HD133117N362849B01_sp12-031.fits,4762.16,2.59373,-0.58319,0.254072
spec-56413-HD132545N565813M01_sp06-086.fits,4953.11,3.51187,0.0418311,0.119037
spec-56433-HD134619N383013B01_sp14-137.fits,4847.37,3.07972,-0.110428,0.183502
spec-56433-HD134619N383013B01_sp14-172.fits,4607.78,2.49473,-0.249424,0.232543
spec-56380-HD133117N362849B01_sp09-189.fits,4612.07,2.47443,-0.251736,0.216334
spec-56433-HD134619N383013B01_sp14-175.fits,5332.83,2.5318,-0.639106,0.151955
spec-56413-HD132545N565813M01_sp07-202.fits,4841.19,3.08987,-0.218081,0.266489
spec-56433-HD134619N383013B01_sp14-057.fits,4681.23,2.50249,-0.579865,0.265723
spec-56723-HD134348N172427V01_sp03-121.fits,5128.82,2.71588,-0.779166,0.367444
spec-56417-HD135059N531725M01_sp16-225.fits,4863.42,2.79219,-0.159206,0.235532
spec-56433-HD134619N383013B01_sp14-079.fits,4739.53,2.44557,-0.107107,0.199738
spec-56433-HD134619N383013B01_sp03-069.fits,4761.96,2.5034,-0.521271,0.245937
spec-56433-HD134619N383013B01_sp16-185.fits,4636.78,2.53032,-0.321703,0.275757
spec-56667-HD133100N262324V_sp13-193.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56308-HD133001N190343F01_sp06-072.fits,4938.76,3.07344,-0.404242,0.263825
spec-56723-HD134348N172427B01_sp03-182.fits,5116.36,3.45621,-0.213568,0.273045
spec-56389-HD134427N004207M01_sp03-244.fits,4954.41,3.12089,-0.626593,0.304934
spec-56723-HD134348N172427V01_sp16-066.fits,4308.59,2.06954,0.0125045,0.100014
spec-56723-HD134348N172427V01_sp03-222.fits,4868.8,3.26175,-0.143138,0.239363
spec-56413-HD132545N565813M01_sp06-194.fits,4962.88,3.32847,-0.281772,0.264111
spec-56413-HD132545N565813M01_sp07-136.fits,4946.34,2.95608,-0.578101,0.263457
spec-56413-HD132545N565813M01_sp06-216.fits,4225.67,1.41373,-0.950266,0.149658
spec-56723-HD134348N172427V01_sp16-136.fits,4985.3,3.3766,-0.298267,0.0823949
spec-56667-HD133100N262324V_sp13-147.fits,4845.58,2.87214,-0.401727,0.188352
spec-56413-HD132545N565813M01_sp07-134.fits,5307.31,3.06021,-1.44065,-0.00231424
spec-56723-HD134348N172427B01_sp15-067.fits,4870.59,3.20883,-0.179788,0.385823
spec-56723-HD134348N172427B01_sp03-207.fits,4998.36,2.85811,-0.632972,0.513406
spec-56389-HD134427N004207M01_sp05-198.fits,4944.54,3.0715,-0.711711,0.225537
spec-56389-HD134427N004207M01_sp03-050.fits,4997.66,2.16511,-1.88555,0.355056
spec-56389-HD134427N004207M01_sp03-186.fits,4957.9,3.47788,-0.104239,0.205791
spec-56417-HD135059N531725M01_sp16-081.fits,4515.99,2.03361,-1.1753,0.154489
spec-56723-HD134348N172427V01_sp03-141.fits,5793.77,3.05656,-9999.0,0.225841
spec-56723-HD134348N172427V01_sp16-141.fits,4482.6,2.42607,-0.200026,0.218413
spec-56723-HD134348N172427V01_sp15-174.fits,4774.02,2.62624,-0.203931,0.196095
spec-56389-HD134427N004207M01_sp03-167.fits,4896.3,3.44435,-0.0546319,0.202774
spec-56723-HD134348N172427V01_sp16-116.fits,4529.25,2.22773,-0.426976,0.176321
spec-56738-HD134838S025025V_sp16-219.fits,4310.58,1.4103,-0.87574,0.281079
spec-56723-HD134348N172427V01_sp04-179.fits,4120.93,1.13931,-0.636803,0.206041
spec-56723-HD134348N172427V01_sp04-158.fits,4763.06,2.76846,-0.54189,0.241878
spec-56389-HD134427N004207M01_sp03-009.fits,5034.14,3.33337,-0.460975,0.0981733
spec-56667-HD133100N262324V_sp13-047.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56723-HD134348N172427B01_sp15-153.fits,4820.26,2.37383,-0.956543,0.209562
spec-56316-HD135310N283853M02_sp10-139.fits,4837.4,1.92161,-1.36075,0.246302
spec-56723-HD134348N172427V01_sp04-199.fits,4645.55,2.54252,-0.433136,0.201053
spec-56316-HD135310N283853M02_sp14-041.fits,5073.41,3.73348,0.0193211,0.0501165
spec-56316-HD135310N283853M02_sp10-150.fits,4762.16,2.079,-1.29583,0.160922
spec-56316-HD135310N283853B02_sp10-143.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56723-HD134348N172427V01_sp04-184.fits,4893.71,3.0333,-0.320024,0.241152
spec-56389-HD134427N004207M01_sp15-238.fits,4877.57,2.91183,-0.42834,0.187439
spec-56316-HD135310N283853M02_sp10-128.fits,4992.28,2.10991,-1.37725,0.286626
spec-56316-HD135310N283853B02_sp10-142.fits,4445.33,1.57009,-1.27103,0.216138
spec-56316-HD135310N283853M02_sp10-134.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56316-HD135310N283853B02_sp10-146.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56316-HD135310N283853B02_sp10-130.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56389-HD134427N004207M01_sp05-053.fits,4815.58,2.67939,-0.733953,0.268
spec-56316-HD135310N283853B02_sp10-131.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56723-HD134348N172427V01_sp04-167.fits,4807.41,3.00421,0.101475,0.138511
spec-56316-HD135310N283853M02_sp10-191.fits,5528.97,3.28935,-1.38469,-0.941469
spec-56723-HD134348N172427V01_sp15-206.fits,4239.03,1.4468,-0.574214,0.170083
spec-56723-HD134348N172427V01_sp04-045.fits,4809.8,2.59134,-0.294304,0.189608
spec-56316-HD135310N283853B02_sp10-178.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56738-HD134838S025025V_sp16-226.fits,4707.74,2.74166,-0.0835473,0.101955
spec-56316-HD135310N283853B02_sp10-099.fits,4975.94,2.4385,-0.626477,0.342607
spec-56675-HD134613N305349V01_sp01-237.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56316-HD135310N283853B02_sp10-079.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56738-HD134838S025025V_sp16-229.fits,4666.28,2.69627,0.0470721,0.0977769
spec-56316-HD135310N283853M02_sp10-019.fits,4754.98,2.59191,-0.693349,0.303651
spec-56738-HD134838S025025V_sp16-230.fits,4965.77,3.39736,-0.0337299,0.0621031
spec-56389-HD134427N004207M01_sp01-079.fits,4724.98,2.6884,-0.122555,0.2256
spec-56723-HD134348N172427B01_sp04-217.fits,5026.86,3.51518,-0.0658379,0.216675
spec-56723-HD134348N172427V01_sp15-133.fits,4763.06,2.58118,-0.3336,0.250628
spec-56316-HD135310N283853M02_sp10-015.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56723-HD134348N172427B01_sp04-053.fits,5322.26,3.74879,-0.280923,0.192159
spec-56723-HD134348N172427V01_sp04-210.fits,5211.34,3.63927,-0.382393,0.158698
spec-56316-HD135310N283853M02_sp10-039.fits,5073.7,3.28171,-0.450907,0.240489
spec-56723-HD134348N172427V01_sp11-181.fits,5884.26,3.80379,-9999.0,0.0775337
spec-56389-HD134427N004207M01_sp01-139.fits,4094.62,1.02662,-0.821454,0.126883
spec-56316-HD135310N283853B02_sp10-062.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56723-HD134348N172427V01_sp04-205.fits,4404.77,1.18721,-1.76638,0.32431
spec-56723-HD134348N172427V01_sp04-124.fits,4857.04,2.61255,-0.453871,0.226973
spec-56316-HD135310N283853B02_sp02-090.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56738-HD134838S025025V_sp11-023.fits,4893.02,3.1396,-0.120803,0.100332
spec-56723-HD134348N172427B01_sp04-235.fits,5287.18,2.60605,-0.947681,0.175465
spec-56316-HD135310N283853B02_sp10-239.fits,5053.87,2.64437,-0.636699,0.289073
spec-56723-HD134348N172427V01_sp04-248.fits,4790.76,2.68623,-0.346882,0.110045
spec-56316-HD135310N283853B02_sp10-238.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56021-VB3_208S01_V1_sp14-116.fits,4789.07,2.45322,-0.476396,0.239247
spec-56723-HD134348N172427V01_sp09-112.fits,4663.19,2.62088,-0.132147,0.0666682
spec-56316-HD135310N283853B02_sp02-045.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56316-HD135310N283853B02_sp10-232.fits,4935.37,2.63924,-1.21061,0.16107
spec-56389-HD134427N004207M01_sp07-031.fits,4932.98,3.49898,0.0509541,0.147403
spec-56316-HD135310N283853B02_sp03-080.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56417-HD135059N531725M01_sp11-013.fits,4833.52,2.67266,-0.298847,0.148443
spec-56723-HD134348N172427V01_sp09-219.fits,4740.73,3.00661,0.27804,0.0817696
spec-56675-HD134613N305349V01_sp01-015.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56723-HD134348N172427V01_sp09-102.fits,4968.66,2.59818,-0.757011,0.305353
spec-56680-HD133738N421203V01_sp12-172.fits,4988.69,3.67782,-0.00442882,0.123675
spec-56316-HD135310N283853M02_sp02-203.fits,4884.44,2.74223,-0.579129,0.104975
spec-56680-HD133738N421203V01_sp13-113.fits,5013.41,3.26369,-0.148296,0.028588
spec-56723-HD134348N172427V01_sp09-052.fits,4894.21,3.09797,-0.448876,0.237995
spec-56434-HD140517N563114B01_sp14-230.fits,5063.74,3.35926,-0.217731,0.0716184
spec-56675-HD134613N305349V01_sp01-010.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56434-HD140517N563114B01_sp14-050.fits,4916.14,3.10287,-0.515668,0.19218
spec-56723-HD134348N172427V01_sp09-051.fits,4889.63,3.30007,-0.103661,0.0727209
spec-56316-HD135310N283853B02_sp10-151.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56021-VB3_208S01_V1_sp14-147.fits,4709.84,2.93738,0.136084,0.109675
spec-56021-VB3_208S01_V1_sp14-178.fits,4647.35,2.55712,-0.318727,0.268363
spec-56738-HD134838S025025V_sp11-145.fits,4308.39,1.77265,-0.121812,0.0792789
spec-56021-VB3_208S01_V1_sp16-012.fits,4525.06,1.63784,-1.2755,0.335174
spec-56723-HD134348N172427V01_sp09-059.fits,4270.32,1.68654,-0.489016,0.20085
spec-56723-HD134348N172427V01_sp12-098.fits,4887.04,3.31364,-0.459515,0.286454
spec-56434-HD140517N563114B01_sp10-110.fits,4705.25,2.50853,-0.236081,0.206487
spec-56316-HD135310N283853B02_sp02-225.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56723-HD134348N172427V01_sp09-033.fits,4962.58,3.14313,-0.151899,0.0667757
spec-56723-HD134348N172427V01_sp09-012.fits,5022.68,2.68087,-0.648841,0.271288
spec-56316-HD135310N283853B02_sp02-247.fits,4794.85,1.70707,-1.04711,0.289499
spec-56680-HD133738N421203V01_sp13-129.fits,4898.1,2.83017,-0.86501,0.245344
spec-56021-VB3_208S01_V1_sp14-207.fits,4809.4,2.35022,-0.951536,0.287147
spec-56680-HD133738N421203V01_sp13-205.fits,5771.45,3.89979,-9999.0,0.149891
spec-56021-VB3_208S01_V1_sp16-216.fits,4543.1,2.34224,-0.387486,0.25988
spec-56680-HD133738N421203V01_sp13-212.fits,4812.39,1.93632,-1.42124,0.180221
spec-56021-VB3_208S01_V1_sp14-139.fits,4929.29,3.09032,-0.492988,0.270559
spec-56021-VB3_208S01_V1_sp16-080.fits,4324.54,1.33993,-0.993385,0.327231
spec-56723-HD134348N172427V01_sp12-242.fits,4904.18,2.69341,-0.357873,0.214665
spec-56403-HD135323N334712B01_sp05-196.fits,4880.66,3.09774,-0.274029,0.235265
spec-56316-HD135310N283853B02_sp03-035.fits,5046.8,3.54563,-0.0536609,0.0584253
spec-56316-HD135310N283853M02_sp03-188.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56021-VB3_208S01_V1_sp16-040.fits,5094.63,2.71531,-0.607555,0.279956
spec-56316-HD135310N283853B02_sp03-040.fits,5492.09,3.91789,-0.381397,0.238431
spec-56316-HD135310N283853B02_sp05-198.fits,-9999.0,-9999.0,-9999.0,-9999.0
spec-56021-VB3_208S01_V1_sp16-043.fits,4803.12,2.57366,-0.385885,0.273471
